0.495934701801,866,0.60900140647,866,0.60900140647,866,0.60900140647,1422
0.486696760816,431,0.303094233474,435,0.305907172996,866,0.60900140647,1422
0.478586063466,400,0.28129395218,407,0.286216596343,866,0.60900140647,1422
0.480821063991,394,0.277074542897,400,0.28129395218,866,0.60900140647,1422
0.4843738794,344,0.241912798875,348,0.244725738397,866,0.60900140647,1422
-1.93691558603,23,0.0161744022504,262,0.184247538678,866,0.60900140647,1422
-0.0362821119466,148,0.104078762307,252,0.177215189873,866,0.60900140647,1422
0.48066722967,195,0.137130801688,198,0.139240506329,866,0.60900140647,1422
0.495934701801,191,0.134317862166,191,0.134317862166,866,0.60900140647,1422
0.489999966281,168,0.118143459916,169,0.118846694796,866,0.60900140647,1422
-0.439774115931,51,0.035864978903,130,0.0914205344585,866,0.60900140647,1422
-0.527876373785,37,0.0260196905767,103,0.0724331926864,866,0.60900140647,1422
-0.869306250121,24,0.0168776371308,94,0.0661040787623,866,0.60900140647,1422
-1.13819582322,16,0.0112517580872,82,0.0576652601969,866,0.60900140647,1422
0.293697835306,58,0.0407876230661,71,0.049929676512,866,0.60900140647,1422
0.481119616016,67,0.0471167369902,68,0.0478199718706,866,0.60900140647,1422
0.464682158297,63,0.0443037974684,65,0.0457102672293,866,0.60900140647,1422
0.291839345457,53,0.0372714486639,65,0.0457102672293,866,0.60900140647,1422
-0.890359659319,16,0.0112517580872,64,0.0450070323488,866,0.60900140647,1422
-1.02649183364,12,0.0084388185654,55,0.0386779184248,866,0.60900140647,1422
-1.6441314617,6,0.0042194092827,51,0.035864978903,866,0.60900140647,1422
0.432755800179,46,0.0323488045007,49,0.0344585091421,866,0.60900140647,1422
-0.484894551211,18,0.0126582278481,48,0.0337552742616,866,0.60900140647,1422
-2.63955951413,2,0.0014064697609,46,0.0323488045007,866,0.60900140647,1422
-0.723305574656,13,0.00914205344585,44,0.0309423347398,866,0.60900140647,1422
0.495934701801,33,0.0232067510549,33,0.0232067510549,866,0.60900140647,1422
-1.11350321063,6,0.0042194092827,30,0.0210970464135,866,0.60900140647,1422
-0.92545097913,7,0.00492264416315,29,0.0203938115331,866,0.60900140647,1422
0.418973660665,25,0.0175808720113,27,0.0189873417722,866,0.60900140647,1422
0.495934701801,25,0.0175808720113,25,0.0175808720113,866,0.60900140647,1422
-1.40118528309,3,0.00210970464135,20,0.014064697609,866,0.60900140647,1422
-0.369062735686,8,0.0056258790436,19,0.0133614627286,866,0.60900140647,1422
-1.23866635359,3,0.00210970464135,17,0.0119549929677,866,0.60900140647,1422
0.435310079984,16,0.0112517580872,17,0.0119549929677,866,0.60900140647,1422
-0.484894551211,6,0.0042194092827,16,0.0112517580872,866,0.60900140647,1422
-0.970402366993,3,0.00210970464135,13,0.00914205344585,866,0.60900140647,1422
-0.0148909219652,6,0.0042194092827,10,0.0070323488045,866,0.60900140647,1422
0.272791150487,8,0.0056258790436,10,0.0070323488045,866,0.60900140647,1422
0.495934701801,8,0.0056258790436,8,0.0056258790436,866,0.60900140647,1422
0.272791150487,4,0.0028129395218,5,0.00351617440225,866,0.60900140647,1422
0.495934701801,4,0.0028129395218,4,0.0028129395218,866,0.60900140647,1422
-0.197212478759,1,0.00070323488045,2,0.0014064697609,866,0.60900140647,1422
0.486696760816,431,0.303094233474,866,0.60900140647,435,0.305907172996,1422
1.18447357927,435,0.305907172996,435,0.305907172996,435,0.305907172996,1422
0.744004897593,262,0.184247538678,407,0.286216596343,435,0.305907172996,1422
1.05379525563,351,0.246835443038,400,0.28129395218,435,0.305907172996,1422
0.66014726829,206,0.144866385373,348,0.244725738397,435,0.305907172996,1422
-4.38387092449,1,0.00070323488045,262,0.184247538678,435,0.305907172996,1422
-0.15530076621,66,0.0464135021097,252,0.177215189873,435,0.305907172996,1422
0.39601621891,90,0.0632911392405,198,0.139240506329,435,0.305907172996,1422
0.557172964512,102,0.0717299578059,191,0.134317862166,435,0.305907172996,1422
0.372062977888,75,0.0527426160338,169,0.118846694796,435,0.305907172996,1422
-1.73715072213,7,0.00492264416315,130,0.0914205344585,435,0.305907172996,1422
-0.505816429789,19,0.0133614627286,103,0.0724331926864,435,0.305907172996,1422
-1.56706173377,6,0.0042194092827,94,0.0661040787623,435,0.305907172996,1422
-1.14280412631,8,0.0056258790436,82,0.0576652601969,435,0.305907172996,1422
0.253998212408,28,0.0196905766526,71,0.049929676512,435,0.305907172996,1422
